,UTC,PositionStatus,Latitude,LatitudeDirection,Longitude,LongitudeDirection,Speed,TimeStamp,Date,Unknown,Zone,Label
7256,180919.727,A,1301.429,N,8016.273,E,38.9,92.7,140624,0.0,W,0
7257,180920.727,A,1301.428,N,8016.284,E,38.9,92.7,140624,0.0,W,0
7258,180921.727,A,1301.428,N,8016.295,E,38.9,92.7,140624,0.0,W,0
7259,180922.727,A,1301.427,N,8016.306,E,38.9,92.7,140624,0.0,W,0
7260,180923.727,A,1301.427,N,8016.317,E,38.9,92.7,140624,0.0,W,0
7261,180924.727,A,1301.426,N,8016.328,E,38.9,92.7,140624,0.0,W,0
7262,180925.727,A,1301.426,N,8016.339,E,38.9,92.7,140624,0.0,W,0
7263,180926.727,A,1301.425,N,8016.35,E,38.9,92.7,140624,0.0,W,0
7264,180927.727,A,1301.425,N,8016.361,E,38.9,92.7,140624,0.0,W,0
7265,180928.727,A,1301.424,N,8016.372,E,38.9,92.7,140624,0.0,W,0
7266,180929.727,A,1301.424,N,8016.384,E,38.9,92.7,140624,0.0,W,0
7267,180930.727,A,1301.423,N,8016.395,E,38.9,136.6,140624,0.0,W,0
7268,180931.727,A,1301.415,N,8016.402,E,38.9,136.6,140624,0.0,W,0
7269,180932.727,A,1301.407,N,8016.41,E,38.9,136.6,140624,0.0,W,0
7270,180933.727,A,1301.399,N,8016.417,E,38.9,2.2,140624,0.0,W,0
7271,180934.727,A,1301.41,N,8016.417,E,38.9,2.2,140624,0.0,W,0
7272,180935.727,A,1301.421,N,8016.418,E,38.9,2.2,140624,0.0,W,0
7273,180936.727,A,1301.432,N,8016.418,E,38.9,2.2,140624,0.0,W,0
7274,180937.727,A,1301.442,N,8016.419,E,38.9,2.2,140624,0.0,W,0
7275,180938.727,A,1301.453,N,8016.419,E,38.9,2.2,140624,0.0,W,0
7276,180939.727,A,1301.464,N,8016.42,E,38.9,2.2,140624,0.0,W,0
7277,180940.727,A,1301.475,N,8016.42,E,38.9,2.2,140624,0.0,W,0
7278,180941.727,A,1301.486,N,8016.42,E,38.9,2.2,140624,0.0,W,0
7279,180942.727,A,1301.496,N,8016.421,E,38.9,2.2,140624,0.0,W,0
7280,180943.727,A,1301.507,N,8016.421,E,38.9,2.2,140624,0.0,W,0
7281,180944.727,A,1301.518,N,8016.422,E,38.9,2.2,140624,0.0,W,0
7282,180945.727,A,1301.529,N,8016.422,E,38.9,2.2,140624,0.0,W,0
7283,180946.727,A,1301.54,N,8016.423,E,38.9,2.2,140624,0.0,W,0
7284,180947.727,A,1301.55,N,8016.423,E,38.9,2.2,140624,0.0,W,0
7285,180948.727,A,1301.561,N,8016.423,E,38.9,2.2,140624,0.0,W,0
7286,180949.727,A,1301.572,N,8016.424,E,38.9,2.2,140624,0.0,W,0
7287,180950.727,A,1301.583,N,8016.424,E,38.9,2.2,140624,0.0,W,0
7288,180951.727,A,1301.593,N,8016.425,E,38.9,2.2,140624,0.0,W,0
7289,180952.727,A,1301.604,N,8016.425,E,38.9,2.2,140624,0.0,W,0
7290,180953.727,A,1301.615,N,8016.426,E,38.9,2.2,140624,0.0,W,0
7291,180954.727,A,1301.626,N,8016.426,E,38.9,2.2,140624,0.0,W,0
7292,180955.727,A,1301.637,N,8016.426,E,38.9,252.9,140624,0.0,W,0
7293,180956.727,A,1301.633,N,8016.416,E,38.9,252.9,140624,0.0,W,0
7294,180957.727,A,1301.63,N,8016.405,E,38.9,252.9,140624,0.0,W,0
7295,180958.727,A,1301.627,N,8016.395,E,38.9,252.9,140624,0.0,W,0
7296,180959.727,A,1301.624,N,8016.384,E,38.9,252.9,140624,0.0,W,0
7297,181000.727,A,1301.62,N,8016.374,E,38.9,252.9,140624,0.0,W,0
7298,181001.727,A,1301.617,N,8016.363,E,38.9,252.9,140624,0.0,W,0
7299,181002.727,A,1301.614,N,8016.352,E,38.9,252.9,140624,0.0,W,0
7300,181003.727,A,1301.611,N,8016.342,E,38.9,252.9,140624,0.0,W,0
7301,181004.727,A,1301.607,N,8016.331,E,38.9,252.9,140624,0.0,W,0
7302,181005.727,A,1301.604,N,8016.321,E,38.9,252.9,140624,0.0,W,0
7303,181006.727,A,1301.601,N,8016.31,E,38.9,252.9,140624,0.0,W,0
7304,181007.727,A,1301.598,N,8016.3,E,38.9,252.9,140624,0.0,W,0
7305,181008.727,A,1301.594,N,8016.289,E,38.9,252.9,140624,0.0,W,0
7306,181009.727,A,1301.591,N,8016.278,E,38.9,252.9,140624,0.0,W,0
7307,181010.727,A,1301.588,N,8016.268,E,38.9,252.9,140624,0.0,W,0
7308,181011.727,A,1301.584,N,8016.257,E,38.9,252.9,140624,0.0,W,0
7309,181012.727,A,1301.581,N,8016.247,E,38.9,252.9,140624,0.0,W,0
7310,181013.727,A,1301.578,N,8016.236,E,38.9,252.9,140624,0.0,W,0
7311,181014.727,A,1301.575,N,8016.226,E,38.9,252.9,140624,0.0,W,0
7312,181015.727,A,1301.571,N,8016.215,E,38.9,252.9,140624,0.0,W,0
7313,181016.727,A,1301.568,N,8016.205,E,38.9,252.9,140624,0.0,W,0
7314,181017.727,A,1301.565,N,8016.194,E,38.9,252.9,140624,0.0,W,0
7315,181018.727,A,1301.562,N,8016.183,E,38.9,252.9,140624,0.0,W,0
7316,181019.727,A,1301.558,N,8016.173,E,38.9,252.9,140624,0.0,W,0
7317,181020.727,A,1301.555,N,8016.162,E,38.9,252.9,140624,0.0,W,0
7318,181021.727,A,1301.552,N,8016.152,E,38.9,252.9,140624,0.0,W,0
7319,181022.727,A,1301.549,N,8016.141,E,38.9,252.9,140624,0.0,W,0
7320,181023.727,A,1301.545,N,8016.131,E,38.9,252.9,140624,0.0,W,0
7321,181024.727,A,1301.542,N,8016.12,E,38.9,252.9,140624,0.0,W,0
7322,181025.727,A,1301.539,N,8016.11,E,38.9,135.6,140624,0.0,W,0
7323,181026.727,A,1301.531,N,8016.117,E,38.9,135.6,140624,0.0,W,0
7324,181027.727,A,1301.523,N,8016.125,E,38.9,135.6,140624,0.0,W,0
7325,181028.727,A,1301.516,N,8016.132,E,38.9,135.6,140624,0.0,W,0
7326,181029.727,A,1301.508,N,8016.14,E,38.9,135.6,140624,0.0,W,0
7327,181030.727,A,1301.5,N,8016.148,E,38.9,135.6,140624,0.0,W,0
7328,181031.727,A,1301.492,N,8016.155,E,38.9,135.6,140624,0.0,W,0
7329,181032.727,A,1301.484,N,8016.163,E,38.9,135.6,140624,0.0,W,0
7330,181033.727,A,1301.477,N,8016.171,E,38.9,135.6,140624,0.0,W,0
7331,181034.727,A,1301.469,N,8016.178,E,38.9,135.6,140624,0.0,W,0
7332,181035.727,A,1301.461,N,8016.186,E,38.9,135.6,140624,0.0,W,0
7333,181036.727,A,1301.453,N,8016.194,E,38.9,135.6,140624,0.0,W,0
7334,181037.727,A,1301.445,N,8016.201,E,38.9,92.8,140624,0.0,W,0
7335,181038.727,A,1301.445,N,8016.212,E,38.9,92.8,140624,0.0,W,0
7336,181039.727,A,1301.444,N,8016.223,E,38.9,92.8,140624,0.0,W,0
7337,181040.727,A,1301.444,N,8016.235,E,38.9,92.8,140624,0.0,W,0
7338,181041.727,A,1301.443,N,8016.246,E,38.9,92.8,140624,0.0,W,0
7339,181042.727,A,1301.443,N,8016.257,E,38.9,92.8,140624,0.0,W,0
7340,181043.727,A,1301.442,N,8016.268,E,38.9,92.8,140624,0.0,W,0
7341,181044.727,A,1301.441,N,8016.279,E,38.9,92.8,140624,0.0,W,0
7342,181045.727,A,1301.441,N,8016.29,E,38.9,92.8,140624,0.0,W,0
7343,181046.727,A,1301.44,N,8016.301,E,38.9,92.8,140624,0.0,W,0
7344,181047.727,A,1301.44,N,8016.312,E,38.9,92.8,140624,0.0,W,0
7345,181048.727,A,1301.439,N,8016.323,E,38.9,92.8,140624,0.0,W,0
7346,181049.727,A,1301.439,N,8016.334,E,38.9,92.8,140624,0.0,W,0
7347,181050.727,A,1301.438,N,8016.345,E,38.9,92.8,140624,0.0,W,0
7348,181051.727,A,1301.438,N,8016.356,E,38.9,92.8,140624,0.0,W,0
7349,181052.727,A,1301.437,N,8016.367,E,38.9,92.8,140624,0.0,W,0
7350,181053.727,A,1301.437,N,8016.378,E,38.9,92.8,140624,0.0,W,0
7351,181054.727,A,1301.436,N,8016.389,E,38.9,92.8,140624,0.0,W,0
7352,181055.727,A,1301.435,N,8016.4,E,38.9,3.1,140624,0.0,W,0
7353,181056.727,A,1301.446,N,8016.401,E,38.9,3.1,140624,0.0,W,0
7354,181057.727,A,1301.457,N,8016.402,E,38.9,3.1,140624,0.0,W,0
7355,181058.727,A,1301.468,N,8016.402,E,38.9,3.1,140624,0.0,W,0
7356,181059.727,A,1301.479,N,8016.403,E,38.9,3.1,140624,0.0,W,0
7357,181100.727,A,1301.489,N,8016.403,E,38.9,3.1,140624,0.0,W,0
7358,181101.727,A,1301.5,N,8016.404,E,38.9,3.1,140624,0.0,W,0
7359,181102.727,A,1301.511,N,8016.405,E,38.9,3.1,140624,0.0,W,0
7360,181103.727,A,1301.522,N,8016.405,E,38.9,3.1,140624,0.0,W,0
7361,181104.727,A,1301.532,N,8016.406,E,38.9,3.1,140624,0.0,W,0
7362,181105.727,A,1301.543,N,8016.406,E,38.9,3.1,140624,0.0,W,0
7363,181106.727,A,1301.554,N,8016.407,E,38.9,3.1,140624,0.0,W,0
7364,181107.727,A,1301.565,N,8016.408,E,38.9,3.1,140624,0.0,W,0
7365,181108.727,A,1301.576,N,8016.408,E,38.9,3.1,140624,0.0,W,0
7366,181109.727,A,1301.586,N,8016.409,E,38.9,3.1,140624,0.0,W,0
7367,181110.727,A,1301.597,N,8016.409,E,38.9,3.1,140624,0.0,W,0
7368,181111.727,A,1301.608,N,8016.41,E,38.9,3.1,140624,0.0,W,0
7369,181112.727,A,1301.619,N,8016.411,E,38.9,253.3,140624,0.0,W,0
7370,181113.727,A,1301.616,N,8016.4,E,38.9,253.3,140624,0.0,W,0
7371,181114.727,A,1301.612,N,8016.389,E,38.9,253.3,140624,0.0,W,0
7372,181115.727,A,1301.609,N,8016.379,E,38.9,253.3,140624,0.0,W,0
7373,181116.727,A,1301.606,N,8016.368,E,38.9,253.3,140624,0.0,W,0
7374,181117.727,A,1301.603,N,8016.358,E,38.9,253.3,140624,0.0,W,0
7375,181118.727,A,1301.6,N,8016.347,E,38.9,253.3,140624,0.0,W,0
7376,181119.727,A,1301.596,N,8016.336,E,38.9,253.3,140624,0.0,W,0
7377,181120.727,A,1301.593,N,8016.326,E,38.9,253.3,140624,0.0,W,0
7378,181121.727,A,1301.59,N,8016.315,E,38.9,253.3,140624,0.0,W,0
7379,181122.727,A,1301.587,N,8016.305,E,38.9,253.3,140624,0.0,W,0
7380,181123.727,A,1301.584,N,8016.294,E,38.9,253.3,140624,0.0,W,0
7381,181124.727,A,1301.58,N,8016.283,E,38.9,253.3,140624,0.0,W,0
7382,181125.727,A,1301.577,N,8016.273,E,38.9,253.3,140624,0.0,W,0
7383,181126.727,A,1301.574,N,8016.262,E,38.9,253.3,140624,0.0,W,0
7384,181127.727,A,1301.571,N,8016.252,E,38.9,253.3,140624,0.0,W,0
7385,181128.727,A,1301.568,N,8016.241,E,38.9,253.3,140624,0.0,W,0
7386,181129.727,A,1301.565,N,8016.231,E,38.9,253.3,140624,0.0,W,0
7387,181130.727,A,1301.561,N,8016.22,E,38.9,253.3,140624,0.0,W,0
7388,181131.727,A,1301.558,N,8016.209,E,38.9,253.3,140624,0.0,W,0
7389,181132.727,A,1301.555,N,8016.199,E,38.9,253.3,140624,0.0,W,0
7390,181133.727,A,1301.552,N,8016.188,E,38.9,253.3,140624,0.0,W,0
7391,181134.727,A,1301.549,N,8016.178,E,38.9,253.3,140624,0.0,W,0
7392,181135.727,A,1301.545,N,8016.167,E,38.9,253.3,140624,0.0,W,0
7393,181136.727,A,1301.542,N,8016.156,E,38.9,253.3,140624,0.0,W,0
7394,181137.727,A,1301.539,N,8016.146,E,38.9,253.3,140624,0.0,W,0
7395,181138.727,A,1301.536,N,8016.135,E,38.9,136.9,140624,0.0,W,0
7396,181139.727,A,1301.528,N,8016.143,E,38.9,136.9,140624,0.0,W,0
7397,181140.727,A,1301.52,N,8016.15,E,38.9,136.9,140624,0.0,W,0
7398,181141.727,A,1301.512,N,8016.158,E,38.9,136.9,140624,0.0,W,0
7399,181142.727,A,1301.504,N,8016.165,E,38.9,136.9,140624,0.0,W,0
7400,181143.727,A,1301.496,N,8016.173,E,38.9,136.9,140624,0.0,W,0
7401,181144.727,A,1301.488,N,8016.18,E,38.9,136.9,140624,0.0,W,0
7402,181145.727,A,1301.48,N,8016.188,E,38.9,136.9,140624,0.0,W,0
7403,181146.727,A,1301.472,N,8016.195,E,38.9,96.2,140624,0.0,W,0
7404,181147.727,A,1301.471,N,8016.206,E,38.9,96.2,140624,0.0,W,0
7405,181148.727,A,1301.47,N,8016.217,E,38.9,96.2,140624,0.0,W,0
7406,181149.727,A,1301.469,N,8016.228,E,38.9,96.2,140624,0.0,W,0
7407,181150.727,A,1301.467,N,8016.239,E,38.9,96.2,140624,0.0,W,0
7408,181151.727,A,1301.466,N,8016.25,E,38.9,96.2,140624,0.0,W,0
7409,181152.727,A,1301.465,N,8016.261,E,38.9,96.2,140624,0.0,W,0
7410,181153.727,A,1301.464,N,8016.272,E,38.9,96.2,140624,0.0,W,0
7411,181154.727,A,1301.463,N,8016.283,E,38.9,96.2,140624,0.0,W,0
7412,181155.727,A,1301.461,N,8016.294,E,38.9,96.2,140624,0.0,W,0
7413,181156.727,A,1301.46,N,8016.305,E,38.9,96.2,140624,0.0,W,0
7414,181157.727,A,1301.459,N,8016.316,E,38.9,96.2,140624,0.0,W,0
7415,181158.727,A,1301.458,N,8016.327,E,38.9,96.2,140624,0.0,W,0
7416,181159.727,A,1301.457,N,8016.338,E,38.9,96.2,140624,0.0,W,0
7417,181200.727,A,1301.455,N,8016.349,E,38.9,96.2,140624,0.0,W,0
7418,181201.727,A,1301.454,N,8016.36,E,38.9,96.2,140624,0.0,W,0
7419,181202.727,A,1301.453,N,8016.371,E,38.9,96.2,140624,0.0,W,0
7420,181203.727,A,1301.452,N,8016.382,E,38.9,96.2,140624,0.0,W,0
7421,181204.727,A,1301.451,N,8016.393,E,38.9,1.3,140624,0.0,W,0
7422,181205.727,A,1301.461,N,8016.393,E,38.9,1.3,140624,0.0,W,0
7423,181206.727,A,1301.472,N,8016.394,E,38.9,1.3,140624,0.0,W,0
7424,181207.727,A,1301.483,N,8016.394,E,38.9,1.3,140624,0.0,W,0
7425,181208.727,A,1301.494,N,8016.394,E,38.9,1.3,140624,0.0,W,0
7426,181209.727,A,1301.505,N,8016.394,E,38.9,1.3,140624,0.0,W,0
7427,181210.727,A,1301.515,N,8016.395,E,38.9,1.3,140624,0.0,W,0
7428,181211.727,A,1301.526,N,8016.395,E,38.9,1.3,140624,0.0,W,0
7429,181212.727,A,1301.537,N,8016.395,E,38.9,1.3,140624,0.0,W,0
7430,181213.727,A,1301.548,N,8016.395,E,38.9,1.3,140624,0.0,W,0
7431,181214.727,A,1301.559,N,8016.396,E,38.9,1.3,140624,0.0,W,0
7432,181215.727,A,1301.569,N,8016.396,E,38.9,1.3,140624,0.0,W,0
7433,181216.727,A,1301.58,N,8016.396,E,38.9,1.3,140624,0.0,W,0
7434,181217.727,A,1301.591,N,8016.396,E,38.9,1.3,140624,0.0,W,0
7435,181218.727,A,1301.602,N,8016.397,E,38.9,254.2,140624,0.0,W,0
7436,181219.727,A,1301.599,N,8016.386,E,38.9,254.2,140624,0.0,W,0
7437,181220.727,A,1301.596,N,8016.375,E,38.9,254.2,140624,0.0,W,0
7438,181221.727,A,1301.593,N,8016.365,E,38.9,254.2,140624,0.0,W,0
7439,181222.727,A,1301.59,N,8016.354,E,38.9,254.2,140624,0.0,W,0
7440,181223.727,A,1301.587,N,8016.343,E,38.9,254.2,140624,0.0,W,0
7441,181224.727,A,1301.584,N,8016.333,E,38.9,254.2,140624,0.0,W,0
7442,181225.727,A,1301.581,N,8016.322,E,38.9,254.2,140624,0.0,W,0
7443,181226.727,A,1301.578,N,8016.312,E,38.9,254.2,140624,0.0,W,0
7444,181227.727,A,1301.575,N,8016.301,E,38.9,254.2,140624,0.0,W,0
7445,181228.727,A,1301.572,N,8016.29,E,38.9,254.2,140624,0.0,W,0
7446,181229.727,A,1301.569,N,8016.28,E,38.9,254.2,140624,0.0,W,0
7447,181230.727,A,1301.566,N,8016.269,E,38.9,254.2,140624,0.0,W,0
7448,181231.727,A,1301.563,N,8016.258,E,38.9,254.2,140624,0.0,W,0
7449,181232.727,A,1301.56,N,8016.248,E,38.9,254.2,140624,0.0,W,0
7450,181233.727,A,1301.557,N,8016.237,E,38.9,254.2,140624,0.0,W,0
7451,181234.727,A,1301.554,N,8016.226,E,38.9,254.2,140624,0.0,W,0
7452,181235.727,A,1301.551,N,8016.216,E,38.9,254.2,140624,0.0,W,0
7453,181236.727,A,1301.548,N,8016.205,E,38.9,254.2,140624,0.0,W,0
7454,181237.727,A,1301.545,N,8016.195,E,38.9,254.2,140624,0.0,W,0
7455,181238.727,A,1301.542,N,8016.184,E,38.9,254.2,140624,0.0,W,0
7456,181239.727,A,1301.539,N,8016.173,E,38.9,254.2,140624,0.0,W,0
7457,181240.727,A,1301.536,N,8016.163,E,38.9,147.2,140624,0.0,W,0
7458,181241.727,A,1301.526,N,8016.168,E,38.9,147.2,140624,0.0,W,0
7459,181242.727,A,1301.517,N,8016.174,E,38.9,147.2,140624,0.0,W,0
7460,181243.727,A,1301.508,N,8016.18,E,38.9,147.2,140624,0.0,W,0
7461,181244.727,A,1301.499,N,8016.186,E,38.9,98.0,140624,0.0,W,0
7462,181245.727,A,1301.497,N,8016.197,E,38.9,98.0,140624,0.0,W,0
7463,181246.727,A,1301.496,N,8016.208,E,38.9,98.0,140624,0.0,W,0
7464,181247.727,A,1301.494,N,8016.219,E,38.9,98.0,140624,0.0,W,0
7465,181248.727,A,1301.493,N,8016.23,E,38.9,98.0,140624,0.0,W,0
7466,181249.727,A,1301.491,N,8016.241,E,38.9,98.0,140624,0.0,W,0
7467,181250.727,A,1301.49,N,8016.252,E,38.9,98.0,140624,0.0,W,0
7468,181251.727,A,1301.488,N,8016.263,E,38.9,98.0,140624,0.0,W,0
7469,181252.727,A,1301.487,N,8016.274,E,38.9,98.0,140624,0.0,W,0
7470,181253.727,A,1301.485,N,8016.285,E,38.9,98.0,140624,0.0,W,0
7471,181254.727,A,1301.484,N,8016.296,E,38.9,98.0,140624,0.0,W,0
7472,181255.727,A,1301.482,N,8016.307,E,38.9,98.0,140624,0.0,W,0
7473,181256.727,A,1301.48,N,8016.318,E,38.9,98.0,140624,0.0,W,0
7474,181257.727,A,1301.479,N,8016.329,E,38.9,98.0,140624,0.0,W,0
7475,181258.727,A,1301.477,N,8016.34,E,38.9,98.0,140624,0.0,W,0
7476,181259.727,A,1301.476,N,8016.351,E,38.9,98.0,140624,0.0,W,0
7477,181300.727,A,1301.474,N,8016.362,E,38.9,98.0,140624,0.0,W,0
7478,181301.727,A,1301.473,N,8016.373,E,38.9,3.1,140624,0.0,W,0
7479,181302.727,A,1301.484,N,8016.373,E,38.9,3.1,140624,0.0,W,0
7480,181303.727,A,1301.494,N,8016.374,E,38.9,3.1,140624,0.0,W,0
7481,181304.727,A,1301.505,N,8016.374,E,38.9,3.1,140624,0.0,W,0
7482,181305.727,A,1301.516,N,8016.375,E,38.9,3.1,140624,0.0,W,0
7483,181306.727,A,1301.527,N,8016.375,E,38.9,3.1,140624,0.0,W,0
7484,181307.727,A,1301.537,N,8016.376,E,38.9,3.1,140624,0.0,W,0
7485,181308.727,A,1301.548,N,8016.377,E,38.9,3.1,140624,0.0,W,0
7486,181309.727,A,1301.559,N,8016.377,E,38.9,3.1,140624,0.0,W,0
7487,181310.727,A,1301.57,N,8016.378,E,38.9,3.1,140624,0.0,W,0
7488,181311.727,A,1301.581,N,8016.378,E,38.9,255.0,140624,0.0,W,0
7489,181312.727,A,1301.578,N,8016.368,E,38.9,255.0,140624,0.0,W,0
7490,181313.727,A,1301.575,N,8016.357,E,38.9,255.0,140624,0.0,W,0
7491,181314.727,A,1301.572,N,8016.346,E,38.9,255.0,140624,0.0,W,0
7492,181315.727,A,1301.569,N,8016.336,E,38.9,255.0,140624,0.0,W,0
7493,181316.727,A,1301.566,N,8016.325,E,38.9,255.0,140624,0.0,W,0
7494,181317.727,A,1301.563,N,8016.314,E,38.9,255.0,140624,0.0,W,0
7495,181318.727,A,1301.56,N,8016.304,E,38.9,255.0,140624,0.0,W,0
7496,181319.727,A,1301.558,N,8016.293,E,38.9,255.0,140624,0.0,W,0
7497,181320.727,A,1301.555,N,8016.282,E,38.9,255.0,140624,0.0,W,0
7498,181321.727,A,1301.552,N,8016.272,E,38.9,255.0,140624,0.0,W,0
7499,181322.727,A,1301.549,N,8016.261,E,38.9,255.0,140624,0.0,W,0
7500,181323.727,A,1301.546,N,8016.25,E,38.9,255.0,140624,0.0,W,0
7501,181324.727,A,1301.543,N,8016.24,E,38.9,255.0,140624,0.0,W,0
7502,181325.727,A,1301.54,N,8016.229,E,38.9,255.0,140624,0.0,W,0
7503,181326.727,A,1301.538,N,8016.218,E,38.9,255.0,140624,0.0,W,0
7504,181327.727,A,1301.535,N,8016.207,E,38.9,255.0,140624,0.0,W,0
7505,181328.727,A,1301.532,N,8016.197,E,38.9,255.0,140624,0.0,W,0
7506,181329.727,A,1301.529,N,8016.186,E,38.9,149.1,140624,0.0,W,0
7507,181330.727,A,1301.52,N,8016.192,E,38.9,99.8,140624,0.0,W,0
7508,181331.727,A,1301.518,N,8016.203,E,38.9,99.8,140624,0.0,W,0
7509,181332.727,A,1301.516,N,8016.214,E,38.9,99.8,140624,0.0,W,0
7510,181333.727,A,1301.514,N,8016.224,E,38.9,99.8,140624,0.0,W,0
7511,181334.727,A,1301.512,N,8016.235,E,38.9,99.8,140624,0.0,W,0
7512,181335.727,A,1301.51,N,8016.246,E,38.9,99.8,140624,0.0,W,0
7513,181336.727,A,1301.508,N,8016.257,E,38.9,99.8,140624,0.0,W,0
7514,181337.727,A,1301.507,N,8016.268,E,38.9,99.8,140624,0.0,W,0
7515,181338.727,A,1301.505,N,8016.279,E,38.9,99.8,140624,0.0,W,0
7516,181339.727,A,1301.503,N,8016.29,E,38.9,99.8,140624,0.0,W,0
7517,181340.727,A,1301.501,N,8016.301,E,38.9,99.8,140624,0.0,W,0
7518,181341.727,A,1301.499,N,8016.312,E,38.9,99.8,140624,0.0,W,0
7519,181342.727,A,1301.497,N,8016.323,E,38.9,99.8,140624,0.0,W,0
7520,181343.727,A,1301.495,N,8016.334,E,38.9,99.8,140624,0.0,W,0
7521,181344.727,A,1301.493,N,8016.344,E,38.9,99.8,140624,0.0,W,0
7522,181345.727,A,1301.492,N,8016.355,E,38.9,99.8,140624,0.0,W,0
7523,181346.727,A,1301.49,N,8016.366,E,38.9,359.8,140624,0.0,W,0
7524,181347.727,A,1301.5,N,8016.366,E,38.9,359.8,140624,0.0,W,0
7525,181348.727,A,1301.511,N,8016.366,E,38.9,359.8,140624,0.0,W,0
7526,181349.727,A,1301.522,N,8016.366,E,38.9,359.8,140624,0.0,W,0
7527,181350.727,A,1301.533,N,8016.366,E,38.9,359.8,140624,0.0,W,0
7528,181351.727,A,1301.544,N,8016.366,E,38.9,359.8,140624,0.0,W,0
7529,181352.727,A,1301.554,N,8016.366,E,38.9,359.8,140624,0.0,W,0
7530,181353.727,A,1301.565,N,8016.366,E,38.9,255.6,140624,0.0,W,0
7531,181354.727,A,1301.562,N,8016.355,E,38.9,255.6,140624,0.0,W,0
7532,181355.727,A,1301.56,N,8016.345,E,38.9,255.6,140624,0.0,W,0
7533,181356.727,A,1301.557,N,8016.334,E,38.9,255.6,140624,0.0,W,0
7534,181357.727,A,1301.554,N,8016.323,E,38.9,255.6,140624,0.0,W,0
7535,181358.727,A,1301.551,N,8016.312,E,38.9,255.6,140624,0.0,W,0
7536,181359.727,A,1301.549,N,8016.302,E,38.9,255.6,140624,0.0,W,0
7537,181400.727,A,1301.546,N,8016.291,E,38.9,255.6,140624,0.0,W,0
7538,181401.727,A,1301.543,N,8016.28,E,38.9,255.6,140624,0.0,W,0
7539,181402.727,A,1301.54,N,8016.27,E,38.9,255.6,140624,0.0,W,0
7540,181403.727,A,1301.538,N,8016.259,E,38.9,255.6,140624,0.0,W,0
7541,181404.727,A,1301.535,N,8016.248,E,38.9,255.6,140624,0.0,W,0
7542,181405.727,A,1301.532,N,8016.237,E,38.9,255.6,140624,0.0,W,0
7543,181406.727,A,1301.529,N,8016.227,E,38.9,99.5,140624,0.0,W,0
7544,181407.727,A,1301.528,N,8016.238,E,38.9,99.5,140624,0.0,W,0
7545,181408.727,A,1301.526,N,8016.249,E,38.9,99.5,140624,0.0,W,0
7546,181409.727,A,1301.524,N,8016.259,E,38.9,99.5,140624,0.0,W,0
7547,181410.727,A,1301.522,N,8016.27,E,38.9,99.5,140624,0.0,W,0
7548,181411.727,A,1301.52,N,8016.281,E,38.9,99.5,140624,0.0,W,0
7549,181412.727,A,1301.519,N,8016.292,E,38.9,99.5,140624,0.0,W,0
7550,181413.727,A,1301.517,N,8016.303,E,38.9,99.5,140624,0.0,W,0
7551,181414.727,A,1301.515,N,8016.314,E,38.9,99.5,140624,0.0,W,0
7552,181415.727,A,1301.513,N,8016.325,E,38.9,99.5,140624,0.0,W,0
7553,181416.727,A,1301.511,N,8016.336,E,38.9,99.5,140624,0.0,W,0
7554,181417.727,A,1301.509,N,8016.347,E,38.9,7.3,140624,0.0,W,0
7555,181418.727,A,1301.52,N,8016.348,E,38.9,7.3,140624,0.0,W,0
7556,181419.727,A,1301.531,N,8016.35,E,38.9,7.3,140624,0.0,W,0
7557,181420.727,A,1301.541,N,8016.351,E,38.9,7.3,140624,0.0,W,0
7558,181421.727,A,1301.552,N,8016.352,E,38.9,256.7,140624,0.0,W,0
7559,181422.727,A,1301.55,N,8016.341,E,38.9,256.7,140624,0.0,W,0
7560,181423.727,A,1301.547,N,8016.331,E,38.9,256.7,140624,0.0,W,0
7561,181424.727,A,1301.545,N,8016.32,E,38.9,256.7,140624,0.0,W,0
7562,181425.727,A,1301.542,N,8016.309,E,38.9,256.7,140624,0.0,W,0
7563,181426.727,A,1301.539,N,8016.298,E,38.9,256.7,140624,0.0,W,0
7564,181427.727,A,1301.537,N,8016.288,E,38.9,94.7,140624,0.0,W,0
7565,181428.727,A,1301.536,N,8016.299,E,38.9,94.7,140624,0.0,W,0
7566,181429.727,A,1301.535,N,8016.31,E,38.9,94.7,140624,0.0,W,0
7567,181430.727,A,1301.534,N,8016.321,E,38.9,94.7,140624,0.0,W,0
7568,181431.727,A,1301.533,N,8016.332,E,38.9,250.2,140624,0.0,W,0
7569,181432.727,A,1301.53,N,8016.321,E,38.9,250.2,140624,0.0,W,0
7570,181433.727,A,1301.526,N,8016.311,E,38.9,250.2,140624,0.0,W,0
7571,181434.727,A,1301.522,N,8016.301,E,38.9,250.2,140624,0.0,W,0
7572,181435.727,A,1301.518,N,8016.29,E,38.9,250.2,140624,0.0,W,0
7573,181436.727,A,1301.515,N,8016.28,E,38.9,250.2,140624,0.0,W,0
7574,181437.727,A,1301.511,N,8016.269,E,38.9,250.2,140624,0.0,W,0
7575,181438.727,A,1301.507,N,8016.259,E,38.9,250.2,140624,0.0,W,0
7576,181439.727,A,1301.503,N,8016.249,E,38.9,250.2,140624,0.0,W,0
7577,181440.727,A,1301.5,N,8016.238,E,38.9,250.2,140624,0.0,W,0
7578,181441.727,A,1301.496,N,8016.228,E,38.9,250.2,140624,0.0,W,0
7579,181442.727,A,1301.492,N,8016.218,E,38.9,250.2,140624,0.0,W,0
